id,title,date,link,content,iller,deprem_ilgili,date_text
164376,Gazeteci ve Yazarlarla İftar Programı’nda Yaptıkları Konuşma,2026-03-18,https://www.tccb.gov.tr/konusmalar/353/164376/gazeteci-ve-yazarlarla-iftar-programi-nda-yaptiklari-konusma-,"Basınımızın Kıymetli Mensupları, Değerli Misafirler, Hanımefendiler, Beyefendiler, Sizleri en kalbi duygularımla, hürmetle, muhabbetle selamlıyorum. Ramazan’ın bu bereketli ikliminde sizlerle aynı sofrayı paylaşmaktan, sizleri milletin evinde misafir etmekten büyük bir memnuniyet duyuyorum. Cumhurbaşkanlığı Külliyemize, bu gazi mekâna hepiniz hoş geldiniz, sefalar getirdiniz. Sizlerin şahsında ülkemizde ve yurt dışında büyük bir gayret ve özveriyle, kimi zaman canlarını tehlikeye atarak görevlerini ifa eden tüm basın emekçilerine şahsım ve milletim adına şükranlarımı sunuyorum. Sizlerle birlikte yalnızca haberin değil, doğru ve güvenilir bilginin de peşinde koşan basın mensuplarının Ramazan-ı Şerif’ini tebrik ediyorum. Aynı şekilde ister geleneksel medyada, ister dijital mecralarda çalışıyor olsun tüm gazetecilerimizin, tüm yazarlarımızın Ramazan Bayramını şimdiden tebrik ediyorum. Haberleri, yazarları ve ilkeli duruşları ile basınımıza önemli değerler katan, fakat ne yazık ki bugün aramızda olmayan meslek büyüklerimize Allah’tan rahmet niyaz ediyorum. Bu sabah vefat eden Saban Gazetesinin kıdemli muhabiri ve fotoğraf editörü Murat Keklikçi’nin yanı sıra haberleri, yazıları ve ilkeli duruşları ile basınımıza önemli değerler katan, fakat ne yazık ki artık aramızda olmayan gazetecilere Allah’tan rahmet niyaz ediyorum. Filistin başta olmak üzere çatışma bölgelerinde zor bir görevi icra ederken can veren tüm medya mensuplarını şükranla yâd ediyorum. Bilhassa İsrail’in Gazze’deki soykırımını dünyaya duyurmaya çalışırken şehit düşen 275 kahraman gazeteciyi kemali hürmetle anıyorum. İftarımıza iştirak eden siz değerli konuklarımıza teşekkür ediyor, bu güzel buluşma için İletişim Başkanlığımıza tebriklerimi iletiyor, buluşmamızın basın camiamız için hayırlara vesile olmasını temenni ediyorum. Değerli Arkadaşlar, Bir hususu konuşmamın hemen başında ifade etmek isterim. Sizlerin de bildiği üzere, gazeteciler ve yazarlar toplumun bir anlamda hafızasını teşkil eder. Günün sıcak gelişmelerini kayda geçirmek de, yaşadığımız çağın entelektüel izlerini geleceğe taşımak da büyük bir sorumluluk gerektirir. Bu mesuliyet bazen bir haber cümlesinde, bazen bir manşette, bazen bir köşe yazısında, kimi zaman da uzun yıllar okunacak bir kitapta kendisini gösterir. Artık uğurlamak üzere olduğumuz Ramazan ayı, insanın hem kendisiyle, hem toplumla olan ilişkilerini yeniden düşünmesine, değerlendirmesine, kendisini sorgulamasına zemin hazırlayan müstesna bir zaman dilimidir. Özellikle gazetecilik ve yazarlık gibi hakikatin peşinde olan meslek mensupları için bu mübarek günler ayrı bir mana ve ehemmiyet arz eder. Sizler kaleminizle, sözünüzle, emeğinizle bu toplumun düşünce iklimine çok çok önemli katkılar yapıyorsunuz. Gerektiğinde eleştirerek, gerektiğinde sorgulayarak, gerektiğinde ise takdir ve teşvik ederek hayati bir kamu hizmetini yerine getiriyorsunuz. Tüm bunların yanında, çağımızın baş belasına dönüşen dezenformasyonla da mücadele ediyor, haberin kaynağına iniyor, en objektif, en güvenilir bilgiyi milletimize aktarmak için hassasiyetle hareket ediyorsunuz. Kimi zaman savaş ve sıcak çatışmaların göbeğinde, kimi zaman kriz ve afet bölgelerinde, kimi zamanda en zorlu arazi ve iklim koşullarında toplumun doğru ve teyit edilmiş haberlere erişebilmesi adına canınızı ortaya koyuyorsunuz. Bunun için her birinize Şahsım ve milletim adına yürekten teşekkür ediyor, çalışmalarınızda başarılar diliyorum. Değerli Arkadaşlar, Güçlü bir toplum yapısı ancak sağlıklı bir bilgi akışıyla mümkündür. Hakikat ile söylenti, gerçekle algı arasındaki sınırın giderek belirsiz hale geldiği bir medya düzeninde gazetecilik toplum için adeta pusula işlevi görür. Hakikatin izini süren basın emekçilerimizin taşıdığı yük bu anlamda son derece mühim ve kritiktir. Sizler çok daha yakından tecrübe ediyorsunuz, bilgi üretimi ve enformasyon akışının tarihte hiç olmadığı kadar hızlandığı bir dönemi yaşıyoruz. Ancak bu hız, aynı zamanda yanlış, taraflı, zararlı, yapay ve maksatlı içeriklerin de yayılmasını kolaylaştırıyor, teyit mekanizmasının sağlıklı işlemesinin önüne geçebiliyor. Bizde sıkça tekrarlanan meşhur bir söz vardır, doğru ayakkabılarını giyene kadar yalan dünyayı üç kez dolaşır. Ne yazık ki bugün hakikat ötesi çağ adı verilen tam da böyle bir dönemin içindeyiz. Bu sorun sadece ülkemizin değil, tüm dünyanın yüzleştiği, çözüm aradığı bir tehdit haline dönüşmüş durumda. Tabii bizler devlet olarak gerek İletişim Başkanlığımızla, gerekse diğer kurumlarımızla dezenformasyonla en etkin şekilde mücadele ediyoruz ve edeceğiz. Fakat bu mücadelenin başarıyla yürütülmesi noktasında sizlere de önemli görevler düşüyor. Burada Nizamülmülk’e atfedilen bir sözü siz kalem ve fikir erbabımıza bir kez daha hatırlatmakta fayda görüyorum; “bir mızrağı yahut oku belli bir mesafeye kadar atabilirsiniz, bunların etkisi sınırlıdır. Oysa bir kelimenin, bir yazının, bir düşüncenin nereye varacağının sınırı belirsizdir.” Değerli dostlarım; mesele bizim için işte bu kadar açık ve nettir. Seçtiğiniz kelimelerle, yazdığınız yazılarla, milletimize verdiğiniz doğru bilgilerle bu tehditlerin önüne geçmeniz son derece mühimdir. Ülkemize yönelik 5. kol faaliyetlerini, algı mühendisliklerini, Türkiye'nin imaj ve itibarını hedef alan karalama kampanyalarını sizlerin de güçlü desteğiyle daha kolay ve hızlı engelleyeceğimize inanıyorum. Şunun da altını çizmek istiyorum: Her cephede adeta bir hakikat savaşı verdiğimiz bu dönemde, medya kuruluşlarımızın daha fazla inisiyatif almasını, daha aktif ve etkili olmasını bekliyoruz. Özellikle 2. Dünya Savaşı sonrasında inşa edilen küresel sistemin tarihi bir kırılma yaşadığı bu günlerde gerçeklerin dünya kamuoyuna duyurulması gerekiyor. Bakınız, şu an bölgemizde İsrail'in koçbaşlığını üstlendiği yıkıcı bir savaş yaşanıyor Masum çocuklar okullarında ders dinlerken acımasızca katlediliyor. İnsanlar asırlardır sahibi oldukları topraklarından göç etmeye zorlanıyor. İsrail tamamen keyfi sebeplerle hiçbir yetkisi olmadığı halde ilk kıblemiz Mescid-i Aksa'yı 17 gündür Müslümanların ibadetine kapalı tutuyor. Önce Gazze'yi, ardından Yemen ve Lübnan'ı, son olarak da İran'ı hedef alan saldırıların amacının sadece güvenlik olmadığını hepimiz biliyoruz. Saldırılarla eş zamanlı olarak vaat edilmiş topraklar hezeyanından kıyamet senaryolarına kadar çeşit çeşit garabetin gündeme getirilmesi elbette tesadüf değildir. Eline güç geçmiş, kendilerini diğer insanlardan üstün gören bir şebeke bölgemizi adım adım felakete sürüklemektedir. İşte bize dayatılan gündemlerin çekim alanından kurtulup tüm bu gerçeklerin, bu barbarlığın, bu cinnet halinin yankı uyandıracak şekilde tüm dünyaya anlatılması önemlidir. Dünyada söz ve etki sahibi bir ülke olduğumuzun bilinciyle, artık ufkumuzu genişletmeli, sınırlarımızın ötesini de hedeflemeli, geniş bir coğrafyada takip edilen gazetecilere, gazetelere ve televizyonlara sahip olmalıyız. Özellikle meslekte kıdemli gazetecilerimizin hem çalıştıkları kurumları, hem de kendilerini bu noktada bir eğitmen, daha doğrusu bir mentor olarak görmeleri gerektiğine inanıyorum. Türkiye'nin ve açıkçası geniş coğrafyamızın fikri hür, kalemi özgür, zihni berrak, vicdanlı, donanımlı ve milletin değerlerinden beslenen gazetecilere ihtiyacı var. Hiç şüphesiz bunları da yetiştirecek olanlar sizlersiniz. Bu hedef doğrultusunda ortaya koyacağınız çabalarda daima yanınızda olacağımızı bilmenizi istiyorum. Kıymetli Misafirler, İnsanların doğru bilgiye rahatlıkla ulaşabildiği, farklı görüşlerin özgürce ifade edilebildiği ve hakikatin merkeze yerleştiği güçlü bir medya hepimiz için hayati önemdedir. Ancak, Türkiye uzun yıllar bu atmosferin özlemini çekmiştir. Televizyon ekranları, gazete köşeleri, dergi sayfaları onyıllar boyunca tek tipçi, tek sesli ve üstenci bir zihniyetin inhisarına mahkum olmuştur. Geçmişte öyle günler yaşadık ki, farklı sesler susturuldu, halkın tarafsız haber alma hakkı engellendi, medya organları toplum ve siyaset mühendisliğinin aparatı olarak hoyratça kullanıldı, ama şimdi bunların hemen hepsi mazide kaldı. Manşetleriyle hükümetler kurup hükümetler deviren medya baronları artık eski Türkiye'de kaldı. Millete parmak sallayan, millete tepeden bakan, vesayetçiler adına milli iradeye ve siyaset kurumuna ayar veren medya düzeni artık geride kaldı. Kalemini ve köşesini anti-demokratik güç odaklarına kiralayan silahşorlar artık geride kaldı. Haber bültenlerinde Cuma namazına giden öğrencilerin hedef gösterildiği karanlık günler figürleri ve figüranlarıyla birlikte artık geride kaldı. Bugün her bakımdan daha özgür, daha çoğulcu, daha renkli bir basın ve yayın iklimine sahibiz. Sizlerin de gayretleriyle bu iklimi koruyup güçlendirmek arzusundayız. İmtiyazlarını kaybedenler rahatsız olsa da inşallah bir daha o eski günlerin hortlatılmasına izin vermeyeceğiz. Rabbim yar ve yardımcımız olsun diyorum. Bu düşüncelerle iftarımıza teşrif eden siz kardeşlerime bir kez daha teşekkür ediyorum. Ramazan-ı Şerif'inizi ve inşallah Cuma günü vasıl olacağımız Ramazan Bayramınızı tekrar tebrik ediyorum. Hepinizi saygıyla, sevgiyle selamlıyor, sizleri Allah'a emanet ediyorum, kalın sağlıcakla.",[],True,18.03.2026
164375,Hacı İbrahim Demir Camii Açılış Programı’nda Yaptıkları Konuşma,2026-03-17,https://www.tccb.gov.tr/konusmalar/353/164375/haci-ibrahim-demir-camii-acilis-programi-nda-yaptiklari-konusma,"Sevgili Ankaralılar, Kıymetli Misafirler, Hanımefendiler, Beyefendiler, Sizleri en kalbi duygularımla, hürmetle, muhabbetle selamlıyorum. Hacı İbrahim Demir Camii'mizin açılış merasiminde sizlerle bir araya gelmekten, bu manevi atmosferi siz kıymetli kardeşlerimle teneffüs etmekten büyük bir memnuniyet duyuyorum. Artık uğurlamaya hazırlandığımız Ramazan-ı Şerif'inizi tebrik ediyorum. Biliyorsunuz Ramazan yalnızca oruç ayı değildir, aynı zamanda takva ayı, şükür ayı, Kur'an ayı, tefekkür ve tezekkür ayıdır. Bu rahmet mevsimini hepimizin en güzel şekilde değerlendirdiğine, inşallah en verimli surette ihya ve idrak ettiğine inanıyorum. Kıymetli Kardeşlerim, Birazdan sizlerle birlikte Hacı İbrahim Demir Camiimizin açılışını yapacak, Ankara'mıza çok müstesna bir eseri kazandırmış olacağız Hem Selçuklu, hem Osmanlı, hem de modern mimariden esintiler taşıyan bu camimizde tam 5 bin kişi aynı anda ibadet edebilecek. 3 bin 100 metrekare iç alana sahip camimiz, Kur'an kursuyla, kütüphanesiyle, vakıf binası, otoparkı ve taziye salonuyla 7'den 70'e herkesin rahatlıkla istifade edebileceği bir yapı arz ediyor. Konumu ve özellikleri itibariyle önemli bir ihtiyaca cevap verecek Hacı İbrahim Demir Camiimizin hayırlı, uğurlu olmasını diliyorum. Camiimizin yapımında emeği geçen hayırseverlerimizi ve Çankaya Müftülüğümüzü tebrik ediyorum. Proje aşamasından inşa, peyzaj ve tezyin sürecine bu kıymetli esere katkı veren işçi, mimar ve mühendislerimize, alın ve fikir teri döken her bir kardeşime şükranlarımı iletiyorum. Peygamber Efendimizin Aleyhissalâtu Vesselâm bir müjdesini de burada sizlerle paylaşmak istiyorum. Bir hadisi şerifinde Hazreti Nebi şöyle buyurmuştur: Her kim Allah için bir mescit bina ederse, Allah da ona cennette benzeri bir köşk bina eder. Bu mükafata nail olabilmeyi Mevla hepimize nasip eylesin diyorum. Tabii şurası da çok önemli ve anlamlıdır: Bizim medeniyet tasavvurumuzda, şehirler camileri merkeze alarak kurulur, bu şekilde imar ve ihya edilir. Ticaretten eğitim, kültür ve sanata şehrin bireyin ve toplumun nabzının attığı alanlar daima camilerin ve külliyelerin etrafında şekillenmiştir. Tarihimizin bir döneminde mabetsiz ve minaresiz şehir olarak tahayyül edilen Başkent Ankara'mızın yeni camilerle, yeni ibadethanelerle, yeni irfan merkezleriyle süslenmesi bizim için çok ama çok kıymetlidir. Birileri bizi ruh köklerimizden koparmak istese de, aslımıza, değerlerimize, milli ve manevi kimliğimize sahip çıkmaya devam edeceğiz. Rabbim yar ve yardımcımız olsun diyorum. Bu düşüncelerle açılışını yaptığımız Hacı İbrahim Demir Camiimizin bir kez daha şehrimiz, ülkemiz ve milletimiz için hayırlara vesile olmasını diliyorum. Hayırseverlerimize, Çankaya Müftülüğümüze, bu muhteşem caminin inşasında emeği geçen herkese tekrar tekrar teşekkür ediyorum. Sizleri bir kez daha sevgiyle, saygıyla selamlıyor, hepinizi Allah'a emanet ediyorum. Sağ olun, var olun, kalın sağlıcakla.",[],False,17.03.2026
164354,Kur’an-ı Kerim’i Güzel Okuma Yarışması Ödül Töreni’nde Yaptıkları Konuşma,2026-03-16,https://www.tccb.gov.tr/konusmalar/353/164354/kur-an-i-kerim-i-guzel-okuma-yarismasi-odul-toreni-nde-yaptiklari-konusma,"Saygıdeğer Hocalarımız, Muhterem Karilerimiz, Çok Değerli Hafızlarımız, Kıymetli Misafirler, Sizleri en kalbi duygularımla, hürmetle, muhabbetle selamlıyorum, esselamu aleyküm ve rahmetullahi ve berekatühü. Kur'an-ı Kerim'i Güzel Okuma Yarışması büyük finali vesilesiyle sizleri milletin evinde ağırlamaktan, bu manevi havayı sizlerle solumaktan büyük bir bahtiyarlık duyuyorum. Cumhurbaşkanlığı Külliyemize, bu gazi mekana hepiniz hoş geldiniz, şeref verdiniz. Bugün bizlerle beraber olan hocalarımıza, hafızlarımıza, programı teşrif eden Kur'an bülbülü kardeşlerime ve siz kıymetli konuklarımıza canı gönülden teşekkür ediyorum. Sözlerimin hemen başında artık uğurlamakta olduğumuz ehli imanın üstüne sayeselan, ehli irfanın üstüne nur gibi doğan Ramazan-ı Şerif'inizi ayrı ayrı tebrik ediyorum. Kalplerimize sürur, hanelerimize huzur, sofralarımıza bereket getiren bu mübarek günlerin hem uhuvvetimizi, hem de muhabbetimizi güçlendirmesini Rabbimden niyaz ediyorum. Aynı şekilde yardımlaşma ruhunun zirve yaptığı bu rahmet mevsiminin ülkemiz, milletimiz, İslam dünyasındaki kardeşlerimiz ve tüm insanlık için hayırlara vesile olmasını temenni ediyorum. Bu gece Yüce Allah'ın bin aydan daha hayırlı olduğunu müjdelediği, Leyle-i Kadri de inşallah idrak etmenin sevincini yaşıyoruz. Beşeriyetin Hazreti Kur'an ile müşerref olduğu bu kutlu gecenin gerek milletimiz gerekse İslam Alemi için hayırlar getirmesini temenni ediyorum. Edeceğiniz duaların, yapacağınız ibadetlerin semaya açılan ellerden, arş-ı alaya yönelen kalplerden intişar edecek o samimi niyazların Hak katında kabul ve karin olmasını diliyorum. Gazze'deki mazlumlar başta olmak üzere gönül coğrafyamızın farklı köşelerinde Ramazan'ı ve Kadir Gecesi'ni zorlu şartlar altında ihya etmeye çalışan tüm kardeşlerime yine buradan en güçlü dayanışma mesajlarımı gönderiyorum. İmkânlar ne kadar kısıtlı, zalim ne kadar azgın, zulüm ne kadar şedit olursa olsun, ümidini yitirmeyen, dirayetle, metanetle, sabırla ve elbette izzet ve haysiyetle varoluş mücadelesi veren tüm kardeşlerimizin yanında olduğumuzu ve daima yanlarında olacağımızı bir kez daha ifade ediyorum. Değerli Kardeşlerim, Muhterem Misafirler, Bakınız burada özellikle içinde bulunduğumuz kasvetli günlerde şunu da altını çizerek sizlerle paylaşmak istiyorum: Yeise düşmek bize haram kılınmıştır. Müstekbir ve müstevliğe boyun eğmek, zulme rıza göstermek bize yasaklanmıştır. Alemlerin Rabbinden umudumuzu asla kesmeyeceğiz. Bizi sürüklemek istedikleri karamsarlık girdabına kesinlikle düşmeyeceğiz. Gücümüz yetiyorsa elimizle, yetmiyorsa dilimizle kötülüklere karşı koyacağız, onu da yapamıyorsak hiç olmazsa kalbimizle buğz edeceğiz. Dik duracağız, kimseden çekinmeden, korkmadan, eğilip bükülmeden hakikati haykıracağız. Zalimin hasmı, mazlumun dostu olacağız. Filistin'de, Lübnan'da, Sudan'da, Somali'de, Yemen'de, Arakan'da kalbimizin attığı, elimizin uzandığı her yerde mazlumların, masumların, gariplerin, yetim ve öksüzlerin yanında olmaya inşallah devam edeceğiz. Rabbim yar ve yardımcımız olsun diyorum. Yine sizlerin vasıtasıyla 81 ilimizin yanı sıra yeryüzünün dört bir yanında il’a-yi kelimetullah davasına gönül veren, kendisini bu yola vakfeden, ilmiyle, ahlakıyla, gayesiyle, eserleriyle, cehdi ve emeğiyle ümmete katkı sunan, fahri kainat Efendimizin bizlere emanet ettiği ve her ikisine de sımsıkı sarıldığımız müddetçe yolumuzu şaşırmayacağımızı müjdelediği Kur'an ve sünneti dimağlara nakış nakış işleyen tüm hocalarımıza, kardeşlerimize buradan saygı, sevgi ve şükranlarımı iletiyorum. İslam'a, Müslümanlara ve insanlığa hizmet etmiş, hayatını emri bil maruf nehyi anil münker yoluna adamış ve sonunda emaneti sahibine teslim ederek, fani dünyadan ukbaya göç etmiş tüm hocalarımızı, tüm büyüklerimizi rahmetle yâd ediyorum. Rabbim hepsinden razı olsun, onları cennetiyle, cemaliyle şereflendirsin. Bizleri de inşallah Efendimizin liva ül hamd sancağı altında kendileriyle haşr-u cem eylesin. Birazdan ödüllerini takdim edeceğimiz tilavetleriyle gönül bahçemizi yeşerten Kur'an bülbüllerini tebrik ediyorum. Aynı şekilde büyük finale katılan tüm karilerimizi, hafızlarımızı, hocalarımızı yürekten kutluyorum. Onuncu yaşını dolduran Kur'an-ı Kerim'i Güzel Okuma Yarışmasının daha nice seneler devam etmesini, bu müstesna organizasyonun hanelerimizi daha nice yıllar Kur'an sesleriyle tezyin etmesini diliyorum. Bu kıymetli programı 10 sene boyunca ekranlara taşıyıp çok geniş bir izleyici kitlesiyle buluşturan TRT ailemizi ve katkı sunan Diyanet İşleri Başkanlığımızı bilvesile tebrik ediyorum. Jüri üyelerimize, seçici kurulumuza, yarışmada emeği geçen her bir kardeşime teşekkür ediyor, Rabbim bu gayretlerinizi inşallah hayra tebdil eylesin diyorum. Değerli Dostlar, Hepimiz biliyoruz ki hafıza-ı beşer, nisyan ile maluldür. Biz zaman zaman unutma gafletine düşsek bile, hamdolsun gerçekten çok nasipli, şerefli, çok talihli bir milletiz. Rahmet Elçisinin, “kardeşlerim onlardır ki beni görmedikleri halde bana iman ederler” lütfuna nail olmuş bir ümmetiz. Kim ne derse desin, bu iltifatı kendimiz için en büyük şeref payesi olarak görüyor, bu ümmetin, bu milletin, bu medeniyetin bir parçası olmakla daima iftihar ediyoruz. Öyle bir değerler manzumesini tevarüs ediyoruz ki, bu kıymet havuzunda güzellik merkezi bir konumda yer alıyor. Zira insanın en güzel surette ahsen-i takvim üzere yaratıldığı Kitabullah’ta zikrediliyor. Müslümanlar olarak canlı-cansız her şeyin, cümle kâinatın Cenab-ı Allah tarafından en yüksek sanatla yaratıldığına biz iman ediyoruz. Nitekim Rabbimiz Zümer Suresinde şöyle buyurmaktadır: Allah sözün en güzelini, ayetleri, güzellikte birbirine benzeyen ve hükümleri, öğütleri, kıssaları tekrarlanan bir kitap olarak indirmiştir. Evet, şifa kaynağı, rahmet vesilesi, hidayet ve hayat rehberi Kur'an-ı Kerim şüphesiz sözlerin en güzelidir. Peygamber Efendimiz Aleyhissalatü Vesselam bir hadisi şerifinde, “şüphesiz ki Allah güzeldir ve güzelliği sever” diyerek bu hakikati en yalın, en sade şekliyle ifade buyurmuştur. Şu husus da son derece dikkat çekicidir: Hadis kaynaklarımıza baktığımızda Gönüller Sultanının, Kur'an-ı Kerim'in hızlı okunmaması konusunda ashabını ikaz ettiğini, Kelamullah'ın ahenkle, huşu ile tevşih ile hülasa güzel bir sesle tertil ve teganni edilmesinden hoşnut olduklarını görüyoruz. Bu noktada Resul-i Kibriya Efendimizin tavsiyelerine harfiyen uyarak, kıraatleriyle, tilavetleriyle, o apaydınlık sesleriyle hem haşyetimizi artıran, hem de kalplerimize dokunan buradaki tüm kardeşlerimi ayrı ayrı tebrik ediyorum. Sizleri vesile kılarak Kur'an ve sünnetin istikametinden ayrılmamayı, son nefesimize kadar sırat-ı müstakim üzere bir hayat sürmeyi, Peygamberi Zişan Efendimizin güzel ahlakıyla ahlaklanmayı hepimize, tüm ümmeti Muhammed'e nasip eylesin diyorum. Hira’da “oku” ayetiyle başlayan kutlu vahyi, o ebedi kurtuluş çağrısını hayatımızın bütününe tatbik etmeye, Peygamber Efendimizin siret ve sünnetini tüm derinliğiyle en güzel surette idrak etmeye bizleri müyesser eylesin diye dua ediyorum. Üstat Necip Fazıl'ın, Allah'tan gelen sonsuz icaz, sonsuz mana, sonsuz ahenk, sonsuz nizam, sonsuz azamet, sonsuz hikmet, sonsuz ölçü, sonsuz nispet çağlayanı olarak tarif ettiği Kur'an'ın çağlar üstü mesajını dünyanın dört bir yanına ulaştırmaya Cenab-ı Mevla bizleri mezun eylesin diyorum. Kıymetli Misafirler, Aziz Kardeşlerim, İslam dünyası olarak çok dik bir yokuşu tırmanmak zorunda kaldığımız zorlu bir güzergâhtayız. Yakın çevremizden başlayarak bölgemizin ve gönül coğrafyamızın pek çok noktası bugün maalesef savaşlarla, krizlerle, acılarla boğuşuyor. Masum çocuklar, savunmasız insanlar, on binlerce kardeşimiz ardı arkası kesilmeyen bombalarla, kurşunlarla, saldırılarla şehit ediliyor. Bu yangının daha da büyümeden söndürülmesi, daha fazla insanın hayatını kaybetmemesi için hepimizin elini taşın altına koyması gerekiyor. Şunun altını özellikle çizmek durumundayım: Müslümanlar olarak tefrikanın, rekabetin, görüş ayrılıklarının bize güç kaybettirmesine engel olmamız gerekiyor. Asırlardır süregelen tartışmaları imtihan günlerinden geçtiğimiz bu kritik süreçte daha sonra çözüme ulaştırmak üzere bir kenara bırakmamız gerekiyor. Allah'ın ipine sımsıkı sarılarak birbirimize destek olmamız, birbirimizin yaralarına merhem olmamız gerekiyor. Dayanışma ve aklıselimi özellikle bu dönemde hakim kılmak zorundayız. Şunu hiçbirimiz unutmamak mecburiyetindeyiz: Bir asır önce yazılan kirli ve kanlı senaryoların bugün tekrar sahnelenmesine izin verirsek, bunun vebalini ne biz ne de bu oyuna gönüllü ya da gönülsüz figüranlık edenler asla taşıyamaz. Şayet bölgemizde akan kanı durdurmak, annelerin, çocukların, masumların gözyaşlarını silebilmek, acının ve hüznün olmadığı müreffeh bir gelecek inşa etmek istiyorsak vahdet bilincimizi canlı tutacağız. Rehberimiz, kılavuzumuz, önderimiz, efendimiz, “mümin, mümin kardeşi için, birbirine sımsıkı kenetlenmiş tuğlalardan oluşan bir bina gibidir” buyuruyor. İşte bu ruha, bu idrake, bu bilince dört elle sarılmamız, bu binada en küçük bir hasarın oluşmaması, eksik ve gediğin açılmaması için ne gerekiyorsa yapmamız boynumuzun borcudur. Aksi takdirde böl, parçala, yönet planlarının kurbanı olmaktan Allah muhafaza kurtulamayız. Mevlana Hazretlerinin hikmet dolu şu sözlerini kendimize rehber edinmeli, bir an olsun aklımızdan çıkarmamalıyız O büyük gönül sultanı şöyle diyordu: “Bu dünyaya ayırmaya, bölmeye gelmedik. Biz bölüneni birleştirmeye, kırılanı tamir etmeye geldik. Biz bir imtihan vesilesi olan dünyaya Cenab-ı Allah'a kulluk yapma yanında aynı zamanda işte bunun için geldik.” İslam âleminin bugün muhtaç olduğu bilinç kesrette vahdet olmaktır. Ezeli ve ebedi kardeşliğimizi her şart altında yüceltmektir. Bu noktada hem millet, hem de İslam dünyası olarak hepimizin üzerine düşen mesuliyeti en güzel şekilde yerine getireceğine ben şahsen gönülden inanıyorum. Burada şunu tüm kalbimle ifade ve ilan etmek istiyorum: Zifiri karanlıkların inşallah kardan aydınlık günlere dönüşeceği dönemler yakındır. İnşallah uzak olmayan bir tarihte coğrafyamızda çiçeklerin açtığı, yüzlerin güldüğü, kalplerin huzurla dolup taştığı o barış iklimini Müslümanlar olarak hep birlikte inşa edeceğiz. Burada bulunan siz değerli kardeşlerime baktıkça bu inancımın daha da pekiştiğini, daha da güçlendiğini ayrıca ve özellikle ifade etmek istiyorum. Rabbim hepimizin yar ve yardımcısı olsun diyorum. Bu düşüncelerle milletimizle birlikte İslam âleminin Ramazan-ı Şerifini ve Leyle-i Kadrini bir kez daha tebrik ediyorum. Kur'an-ı Kerim'i Güzel Okuma Yarışmasında dereceye giren ve ödül alan kardeşlerimi canı gönülden tebrik ediyorum. Bu güzel programda emeği geçen herkese gönülden teşekkür ediyor, hepinizi saygıyla, sevgiyle selamlıyor, sizleri Allah'a emanet ediyorum. Sağ olun, var olun, kalın sağlıcakla.",[],False,16.03.2026
